"ID","id_date","id_Ville","id_Exp","id_Contrat","intitule","description"
11,387,30438,1,2,"Data Scientist H/F","Créée en 2015, FootoVision est une startup prometteuse de la SporTech française, qui développe et commercialise une solution technologique utilisant l'intelligence artificielle pour collecter des données précises sur les positions, les déplacements des joueurs et des équipes de football. FootoVision propose également aux clubs, ligues, fédérations, médias et sociétés de paris sportifs, une solution logicielle (dashboard) permettant d'analyser les performances individuelles et collectives de chaque équipe. Vos missions Au sein de notre équipe R&D et en étroite collaboration avec le service commercial et les clients, vos missions s'orienteront autour de 3 axes : · Développement : Maintenance de nos APIs et développement de nouvelles fonctionnalités. Assurer l'intégration dans nos bases de données et le traitement automatique des données brutes (events & tracking). Ajout et amélioration de nos indicateurs de performance et mise en production de vos travaux. · Data Science : R&D sur des sujets d'analyse de la performance pouvant être intégrés dans notre dashboard (modèles prédictifs, outils de scouting, nouveaux KPIs.). Maintenance des modèles existants. Veille technologique sur les nouveaux enjeux de l'utilisation de la donnée sur le football. · Business : Echange avec les clients afin de les accompagner dans l'utilisation de nos outils, présenter vos travaux et comprendre leurs besoins. Rédaction d'articles destinés au site internet et réseaux sociaux. Profil et compétences souhaitées · Bac+5/école d'ingénieur spécialisée en informatique ou data science · Connaissance d'au moins un langage informatique, de préférence JavaScript et/ou TypeScript et intérêt pour le développement · Maîtrise des différents algorithmes d'apprentissage supervisés et non supervisés · Connaissances en statistiques et probabilités · Anglais professionnel · Aisance relationnelle · Fort intérêt pour le sport et le football · Autonome et proactif Détails du poste · Contrat : CDI · Début : dès que possible · Poste : Data Scientist · Localisation : Paris (75002) - métro Quatre-Septembre · Télétravail partiel possible Statut : Cadre Date de début prévue : 24/01/2022 Type d'emploi : Temps plein, CDI Salaire  : 2  352,00â‚¬  à   4  577,00â‚¬  par mois Avantages  : * Participation au Transport * RTT * Titre-restaurant * Travail à  Distance Horaires  : * Du Lundi au Vendredi * Périodes de Travail de 8 Heures Rémunération supplémentaire  : * Prime annuelle Télétravail: * Oui"
12,387,30438,2,2,"Senior Data Scientist / ML Engineer H/F","Wakeo propose une plateforme SaaS de visibilité en temps réel des flux de transport internationaux. Grâce à  sa technologie fondée sur le Machine Learning et l'intelligence artificielle, Wakeo fournit à  ses partenaires un service de visibilité en temps réel, fiable et collaboratif. Wakeo collabore avec les plus grandes entreprises internationales pour les aider à  optimiser leurs flux de transport et améliorer l'expérience client. La société est financée par 360 Capital et Promus Ventures, et travaille pour des grands comptes internationaux comme Air Liquide, Uniqlo, Hilti, Faurecia ou IDA Foundation. Votre mission En tant que « Senior Data Scientist / ML Engineer » vous êtes en charge d'exploiter l'ensemble des données acquises par Wakeo au fil des années pour mettre en place des modèles prédictifs, notamment sur les heures d'arrivées des marchandises (ETA). Votre mission comprend notamment les tâches suivantes : * Construire et maintenir des pipelines de données qui alimentent nos modèles de Machine Learning * Expérimenter et prototyper de nouvelles approches de prédictions ETA * Examiner la littérature technique et remettre en question les modèles algorithmiques existants * Concevoir des algorithmes complexes pour résoudre des problématiques métier compliquées * Promouvoir et présenter les travaux menés en interne et en externe de la société Votre profil * 4-5 ans d'expérience dans la construction de modèles de Machine Learning * Expérience dans la création, la maintenance, les tests et l'optimisation de pipelines ML * Compétences de programmation en Python et maîtrise des bibliothèques de programmation scientifique * Solides compétences algorithmiques * Bonne compréhension des concepts d'apprentissage en profondeur et expérience avec les librairies du type Tensorflow, Pytorch, etc. * Un bon niveau d'anglais (oral et écrit) est un pré-requis indispensable, vous évoluerez dans un contexte particulièrement international Tous nos postes sont ouverts aux personnes reconnues en situation de handicap. Pourquoi rejoindre Wakeo ? * Nous sommes une start-up en pleine expansion avec de belles opportunités à  venir. Rejoignez une aventure entrepreneuriale excitante et prometteuse ! * Vous rejoindrez des collaborateurs motivés et ambitieux, avec un fort esprit d'équipe * Vous évoluerez dans un environnement challengeant, où chacun est autonome et responsable * Vous travaillerez dans un cadre canon (et on ne vous parle même pas du rooftop) Statut : Cadre Type d'emploi : Temps plein, CDI Salaire  : à  partir de 60  000,00â‚¬ par an Avantages  : * Participation au Transport * RTT Horaires  : * Du Lundi au Vendredi Télétravail: * Temporairement en raison du COVID-19"
13,387,13339,2,2,"Data Scientist H/F","Seenovate - L'autre regard sur la DATA Grâce à  ses 15 années d'existence, Seenovateâ€¯a l'ambition d'aller encore plus loin dans la recherche de l'excellence pour apporter à  ses clients uneâ€¯innovation de pointeâ€¯dans la connaissance et laâ€¯valorisation de leurs données, notamment grâce à  l'analyse prédictive. Nous sommes présents sur 4 villes: Montpellier, Lyon, Paris et Rennes. Seenovate c'est: * Plus de 90 Collaborateurs * 13Mâ‚¬ de CA en 2021 * Plus de 350 Clients Actifs * Un partenariat SAP Gold actif depuis 2008 Ils nous ont fait confiance: Ninkasi, Boiron, Lacoste, Geodis, Marionnaud, Alptis, B for Bank. L'offre : En poste pour nos clients (forfait ou régie), vous aurez pour principales missions: * Collaborer sur différents projets d'analyse,â€¯deâ€¯valorisationâ€¯des données ouâ€¯de transformation digitale informationnelle.â€¯ * Définirâ€¯une stratégie d'analyse des données.â€¯ * Explorerâ€¯et décrire des données provenantâ€¯de différentes sources.â€¯ * Développer desâ€¯modèles prédictifs.â€¯ * Interpréter les résultats issus des différentes analyses statistiques mises en œuvre.â€¯ * Présenter les résultats des analysesâ€¯auâ€¯client et au chef de projetâ€¯Seenovate.â€¯ * Rédigerâ€¯des rapports statistiques et déployer des solutions de machineâ€¯learning.â€¯ * Développer des solutions d'analyseâ€¯et des modèles de machineâ€¯learningâ€¯sur R et Python.â€¯ À titre secondaire, vous pourrez égalementâ€¯: * Développer des applications Web R Shiny ou Python Dash * Participer aux projets de développements sur des solutions BI * Déployer les modèles sur des serveurs On-Premise ou des plateformes de Cloud Computing (SAP Cloud Plateform, Amazon Web Services.) Votre profil : Titulaire d'un Bac+5/8 (Doctorat en Statistiques/Mathématiques appliquées,â€¯Masterâ€¯en Statistiquesâ€¯ouâ€¯Science de Données, Doctorat en scienceâ€¯ayant pris une orientation statistique), vous justifiez d'une première expérience probante sur des fonctions similaires. Autonome, persévérant(e) et curieux(se) êtes un(e) team player et possédez un excellent relationnel. Organisé(e) et rigoureux(se), vous aimez intervenir sur des contextes Métiers divers et variés. Votre capacité d'adaptation est primordiale à  votre réussite sur ce poste. Vous maîtriser les méthodes statistiques classiques (Student, Anova, Corrélation.). Vous êtes en capacité de choisir l'algorithme de Machine Learning adéquat à  la problématique posée. Vous maîtrisez la programmation informatique (Python, R). Vous savez interpréter les résultats des analyses et êtes en capacité de synthétiser une information et la vulgariser auprès d'un public non-statisticien. Plusieurs postes sont ouverts à  Montpellier, Lyon et Paris. Statut : Cadre Date de début prévue : 01/03/2022 Type d'emploi : Temps plein, CDI Salaire  : 3  167,00â‚¬  à   3  500,00â‚¬  par mois Avantages  : * Participation au Transport * RTT * Titre-restaurant * Travail à  Distance Horaires  : * Repos le Week-end * Travail en journée Rémunération supplémentaire  : * Prime annuelle Télétravail: * Oui"
14,387,35977,1,2,"DATA SCIENTIST - VAL-DE-FONTENAY (94) (H/F)","Recherche: DATA SCIENTIST - VAL-DE-FONTENAY (94) (H/F) Description de l'entreprise. La Banque Palatine, banque des entreprises et banque privée (Groupe BPCE), est aux côtés des dirigeants aussi bien sur le plan professionnel que personnel depuis plus de 230 ans. ntreprise à  taille humaine, elle est présente sur l'ensemble du territoire national avec ses 1 200 collaborateurs et un réseau de 45 agences. arcours sur-mesure, accompagnement individualisé, culture de l'excellence, venez valoriser votre expérience à  nos côtés. oste et missions. La direction de l'audit de la Banque Palatine recherche un data scientist (h/f) en CDI. es principales missions qui vous seront confiées seront les suivantes :Vous préparez les données pour les missions d'audit en collaboration avec le responsable de la missionvous réalisez des analyses sur la base des différentes sources de données en appui des travaux sur place des auditeursvous mettez en place des méthodologies et outils d'analyse de l'Audit In..."
15,387,35926,1,2,"MANAGER ACTUAIRE / DATA SCIENTIST TARIFICATION (H/F)","Recherche: MANAGER ACTUAIRE / DATA SCIENTIST TARIFICATION (H/F) Référence de l'offre2200007HType de contrat. CDINiveau d'expérience. Expérimentés. Société du groupe. Direct Assurance. Famille métier. Actuariat. Localisation. SURESNES, Hauts-de-Seine. Votre rôle et vos missions. Au sein de la Direction Technique de Direct Assurance, vous aurez pour missions principales de développer et d'améliorer la stratégie tarifaire pour notre produit Multi Risque Habitation. L'assurance Habitation est une branche très concurrentielle, notamment en raison de la multiplication des offres sur internet et de la montée en puissance des comparateurs. Il est primordial de bien segmenter les risques, d'optimiser les tarifs compte tenu du comportement du client et du positionnement de nos concurrents. Ainsi, les modèles tarifaires utilisés se doivent d'être de plus en plus sophistiqués afin de permettre une croissance rentable en s'appuyant notamment sur des données type Big Data / Open Data ainsi que ..."
16,387,13468,1,2,"DATA SCIENTIST - DATA ANALYST - RENNES (H/F)","Recherche: DATA SCIENTIST - DATA ANALYST - RENNES (H/F) Du plaisir à  faire son travail, dans un environnement stimulant où l'on apprécie la qualité de la relation humaine. Voilà  le ressenti exprimé par les femmes et les hommes de SIDERLOG. Depuis 2003, nos valeurs s'articulent autour de l'excellence, l'exigence, la confiance et l'esprit d'équipe. A Paris, Lyon, Nantes et Niort, de grands noms de l'Assurance, de la Banque, des Mutuelles et de l'Energie s'attachent nos services et apprécient tous les avantages de notre approche du conseil, notre flexibilité et notre sens du service. SIDERLOG CONSEIL accompagne ses clients dans la déclinaison opérationnelle de leur stratégie. Nous intervenons et sommes des acteurs reconnus dans 3 domaines : - Conseil en organisation et en conduite du changement. - MOA SI et Management de projet. - Data et Digital. Nous rejoindre, c'est intégrer une entreprise dont l'humain est au coeur de notre développement, un cabinet où l'autonomie, la confian..."
17,387,30438,1,2,"DATA SCIENTIST SENIOR (H/F)","Recherche: DATA SCIENTIST SENIOR (H/F) Référence de l'offre 21000C74 Type de contrat CDI Niveau d'expérience Expérimentés Société du groupe Direct Assurance Famille métierData Science Localisation SURESNES, Hauts-de-Seine Votre rôle et vos missions Au sein du pôle Marketing Analytics de la Direction Marketing, votre challenge est d'enrichir la connaissance clients au sein de l'entreprise afin d'accompagner les décisions stratégiques et opérationnelles. L'objectif est de détecter les nouvelles opportunités de croissance grâce aux analyses de profils et de comportements clients. Vos Missions : Data Acquisition Explorer de nouvelles sources de données (internes et externes) afin d'apporter un éclairage supplémentaire sur la connaissance de nos clients. Data Analysis Piloter un portefeuille d'études business / clients spécifiques afin d'identifier les cibles prioritaires ainsi que les moments clés dans les parcours clients pour une meilleure satisfaction client et une efficacité accru..."
18,387,35926,1,2,"ACTUAIRE / DATA SCIENTIST TARIFICATION SANTÉ (H/F)","Recherche: ACTUAIRE / DATA SCIENTIST TARIFICATION SANTÉ (H/F) Référence de l'offre220000ONType de contrat. CDINiveau d'expérience. Expérimentés. Société du groupe. Direct Assurance. Famille métier. Actuariat. Localisation. SURESNES, Hauts-de-Seine. Votre rôle et vos missions. Au sein de la Direction Technique de Direct Assurance, vous aurez pour mission principale de développer et d'améliorer la stratégie tarifaire pour notre produit Santé. Lancé en 2021, ce produit marque l'arrivée de Direct Assurance sur un nouveau territoire et s'inscrit dans une tendance de fonds de digitalisation des produits d'assurance. Ce marché représente une opportunité unique pour Direct Assurance de faire valoir son expertise en termes de parcours client digitaux et son savoir-faire sur les sujets de tarification. En tant que référent technique du produit Santé, vous serez responsable de la compétitivité, de la rentabilité, de la transformation de ce produit au canal direct et vous collaborerez avec le..."
19,387,35920,1,2,"DATA SCIENTIST (H/F)","Recherche: DATA SCIENTIST (H/F) Détail de l'offre Informations générales Entité de rattachement Inetum est une ESN agile, une société de services et de solutions digitales, et un groupe international qui aide les entreprises et institutions à  tirer le meilleur du digital flow. Dans un contexte de mouvement permanent, où les besoins et les usages se réinventent sans cesse, le groupe Inetum s'engage auprès de tous les acteurs pour innover, s'adapter continuellement et garder une longueur d'avance. Avec son profil de multi-spécialiste, Inetum met au service de ses clients une combinaison unique de proximité, d'organisation sectorielle et de solutions de qualité industrielle. Présent dans plus de 26 pays, le Groupe compte près de 27 000 collaborateurs et a réalisé en 2020 un chiffre d'affaires de 1,966 milliard d'euros. ous nos postes sont ouverts aux personnes en situation de handicap. escription du poste Métier Métier BS (Business Solutions) Technique Intitulé du poste Data Scientis..."
20,386,14442,2,2,"Data Scientist - F/H (H/F)","Description du poste Nous recrutons un/une Data Scientist pour rejoindre notre Business Unit Aéronautique, Énergie et Systèmes Industriels sur le site de Chambéry. La Business Unit Aéronautique, Energie et Systèmes Industriels contribue aux développements de programmes dans les domaines de la simulation, la transformation digitale et le développement de systèmes critiques. Elle est un acteur référent sur l'Intelligence de la donnée (Data Engineering & Data Science), la digitalisation des processus, la simulation numérique, le développement de logiciels embarqués et certifiés et la sécurisation des systèmes (cybersécurité). Vos missions : - Comprendre les besoins métiers liés au secteur de l'énergie - Développer des applications et des modèles d'analyses sur la base de données hétérogènes (images, séries temporelles, données structurées ou non) - Notamment en vue de déployer des solutions d'analyses, des outils de simulation, des solutions de maintenance préventive et prédictive - Contribuer au développement de nos offres ""Data Science"" Qualifications Qui êtes-vous ? De formation Ingénieur ou équivalent universitaire (Bac+5), vous avez une expérience minimum de 2 ans. Le poste est évidemment ouvert aux candidats plus confirmés qui seront évalués à  leur juste valeur. L'environnement technique : - Maîtrise et expérience impérative du développement logiciel sous Python - Connaissances et appétence pour l'univers de l'analyse de la donnée : Big Data, mathématiques appliquées, Librairies de traitement, stats, machines learning, IA - Techniques, Méthodes et outils en Analyse d'images, séries temporelles, données structurées, données non structurées - Maîtrise des environnements de développement (Linux, Git, ..) et des bonnes pratiques À compétences égales, ce poste est ouvert aux personnes en situation de handicap. Informations complémentaires Pourquoi choisir CS GROUP ? Pour notre filière Expert qui valorise vos compétences techniques, notre engagement dans l'innovation avec un budget R&D de 30 millions d'euros/an, nos engagements sociétaux et environnementaux : index d'égalité professionnelle à  86/100, partenaire de l'association Elles bougent, membre de la planète Tech Care etc. Et bien sûr : la possibilité de télétravailler, un programme de cooptation, la complémentaire santé, les RTT, le CE."
